"title","contents","link","date","key"
"[<b>인천</b>] 이행숙 <b>서구</b>을 예비후보… &quot;수도권 <b>매립지</b> 주민환원 방안 강구할 것&quot;","한편 이행숙 예비후보는 지난달 일   인천 서구   청에서 대 국회의원 선거   인천 서구   을 지역구 출마 기자회견을 하고 예비후보 등록을 마쳤다    인천서구    수도권  매립지    이행숙 검단주민총연합회","http://www.newscj.com/news/articleView.html?idxno=708870","Sun, 16 Feb 2020 07:34:00 +0900","매립지"
"<b>인천</b> 사월마을 쇳가루 천지…'주거부적합' 판정","공장과 쓰레기   매립지     대형 트럭이 오가는 쓰레기 수송 도로로 둘러싸인   인천   의 한 마을이 주거 부적합     기자    인천   시   서구    왕길동의 사월마을  명이 사는 이 마을 주변엔 크고 작은 공장과 폐기물처리업체    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=422&aid=0000401998","Wed, 20 Nov 2019 08:12:00 +0900","매립지"
"<b>인천</b> 사월마을 쇳가루 천지…'주거부적합' 판정","공장과 쓰레기   매립지     대형 트럭이 오가는 쓰레기 수송 도로로 둘러싸인   인천   의 한 마을이 주거 부적합     기자    인천   시   서구    왕길동의 사월마을  명이 사는 이 마을 주변엔 크고 작은 공장과 폐기물처리업체    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=422&aid=0000402062","Wed, 20 Nov 2019 12:32:00 +0900","매립지"
"<b>인천</b> 폭우로 도로 침수·나무 전복","  인천   소방본부에 따르면 오늘 정오쯤   인천   시   서구    당하동의 수도권  매립지    도로 일부가 갑자기 내린 장대비로 차량 타이어의 절반 이상이 잠길 정도로 침수됐습니다  이에 경찰과 소방당국은 편도 차로 도로 일부    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=056&aid=0010576842","Wed, 16 May 2018 16:55:00 +0900","매립지"
"<b>인천</b>시 &quot;수도권<b>매립지</b>공사, 산하로 이관한다&quot;","  인천 서구    수도권  매립지      뉴스     공사법 폐기  노조 반대  걸림돌 에   대화로 풀 것   소각장 건설은  반대 에서   생각해보겠다  로 선회    인천   시가 수도권  매립지    사용 종료를 위해   매립지   관리공사 공사 를 시    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0002796370","Tue, 20 Jun 2017 16:45:00 +0900","매립지"
"[월간중앙] 수도권 <b>매립지</b> 주민 보상 요지경 백태","수도권  매립지   관리공사가   인천 서구   의 수도권  매립지    제매립장 인근 주민 대상으로 실시하는 현물 지원 사업이 이처럼 선택적으로 집행되면서 논란을 빚고 있다  현물 지원 사업에 신청한 가구는 전체 대상 가구 수 약    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=025&aid=0002926917","Fri, 02 Aug 2019 10:01:00 +0900","매립지"
"<b>인천</b>시 수도권<b>매립지</b> 2016년 사용종료 원칙 고수(종합2보)","분주한 수도권  매립지       인천    연합뉴스  윤태현 기자     인천   시가 년 수도권  매립지    사용을 종료한다는 기존 원칙을 고수한 가운데 일 오전   인천   시   서구    수도권  매립지   에서 근로자가 수도권에서 수집한 쓰레기를    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0007281205","Wed, 03 Dec 2014 17:44:00 +0900","매립지"
"폐기물 발생지 처리원칙 '딜레마'… <b>인천</b>시-<b>서구</b> '소각장' 동상이몽","서울 경기 쓰레기 거부한   인천   시자체   매립지    입지 용역 착수하자  서구   도   타 군 구 물량 처리못해  자체 소각장 조성 용역진행 변수市    곳 묶어  광역화  효율적  수도권 쓰레기  매립지   의 년 종료를 위해 폐기물 발생지    ","http://www.kyeongin.com/main/view.php?key=20191203010001006","Tue, 03 Dec 2019 21:54:00 +0900","매립지"
"[단독] <b>인천 서구</b> 민주당 관계자, 업무상 배임 연루 의혹 | ‘부정계약’으로...","  인천 서구   는 지난 해 초 수도권  매립지    주변 백석고가도로 일대에 미세먼지 저감장치인  클린로드  설치 사업을 추진했다  실시간으로 미세먼지 농도를 측정해 자동으로 물을 분사하는 시스템을 구축하는 사업이다     ","http://monthly.chosun.com/client/mdaily/daily_view.asp?idx=9200&Newsnumb=2020049200","Fri, 03 Apr 2020 15:32:00 +0900","매립지"
"미통당 박종진 후보 &quot;수도권<b>매립지</b>는 미친정책&quot;… 헌법소원심판청구","계파와 타성에 함몰돼 있는 무능한 기득권 정치를 질타해 왔다  옳다고 생각되면 좌고우면하지 않고 오롯이 구민을 위해 뛰겠다  며 쾌도난마 기호번 박종진 지지를 호소했다  박종진 미래통합당 수도권  매립지      인천서구   을","http://www.newscj.com/news/articleView.html?idxno=717382","Thu, 12 Mar 2020 14:10:00 +0900","매립지"
"국내 첫 미세먼지 없는 LNG 청소차 <b>인천 서구</b> 달린다","이는 가스공사가 지난 월   인천 서구   청 수도권  매립지   관리공사 유진초저온 타타대우상용차 한국천연가스수소차량협회와 맺은  친환경  차량 도입 시범사업 협약 의 결과물이다  이번에 인도한  차량은 각각    ","http://www.ajunews.com/view/20191229132511491","Sun, 29 Dec 2019 13:46:00 +0900","매립지"
"수도권<b>매립지</b> 둘러싼 3개 시도 '공방'…쓰레기는 어디로?","    인천 서구   의 쓰레지   매립지    환경미디어  김명화 기자  년에 사용이 종료되는   인천    수도권  매립지   를 대체할 새   매립지    확보가 지지부진한 가운데 개 시도가 입장차를 보이고 있어 공방이 예상된다  그간    ","http://www.ecomedia.co.kr/news/newsview.php?ncode=1065570048226217","Mon, 15 Jul 2019 10:04:00 +0900","매립지"
"<b>인천</b>시 “정부 주도로 수도권 대체 <b>매립지</b> 조성을”","허종식   인천   시 균형발전정무부시장은 일   인천   시청에서 기자회견을 열고    인천 서구    수도권  매립지   는 년 난지도매립장이 포화됨에 따라 서울시 요청으로 년 당시 환경청 주도로 설치한 국가기반 광역 폐기물    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=469&aid=0000381681","Thu, 18 Apr 2019 14:54:00 +0900","매립지"
"[참성단]수도권 쓰레기 <b>매립지</b>","년 난지도 쓰레기 매립장 폐쇄로 새로 조성된 곳이   인천 서구   의 수도권 쓰레기  매립지   다  정부가 동아건설로부터 부지를 양도받아 년부터 조성했다  혐오시설이란 이유로 당시 부지 선정을 두고 갈등이 컸다     ","http://www.kyeongin.com/main/view.php?key=20190423010010376","Tue, 23 Apr 2019 22:12:00 +0900","매립지"
"<b>인천</b> 수도권<b>매립지</b> 봄 꽃밭 26일부터 시민에 개방","  인천 서구   에 위치한 수도권  매립지   관리공사가 봄꽃 단지를 개방한다  수도권매립관리공사는 오는 일부터 월 일까지 오전 시부터 오후 시까지   매립지    내 녹색바이오단지 만 를 봄나들이 휴식공간으로    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=032&aid=0002790097","Tue, 23 May 2017 13:46:00 +0900","매립지"
"대화 의지없는 <b>매립지</b> 대책… 이대로 묻을 생각인가","내달 일  대체부지 자 토론회  시민단체 제안   인천   시만 응해 연장 외 대안없다  인식탓 공론화 외면  무책임 자세 비판일어환경부 서울시 경기도가   인천 서구    수도권  매립지    대체 부지 해법을 모색하자며   인천    지역    ","http://www.kyeongin.com/main/view.php?key=20191029010010093","Tue, 29 Oct 2019 22:19:00 +0900","매립지"
"<b>인천</b> 8개 구.군 쓰레기 배출량 안줄이면 처리비용 '눈덩이'","조례를 대표발의한 임동주 민주당    서구    석남  가정 가좌 동  시의원은   쓰레기 배출 감량과 필수 시설인 소각장 증설을 위해 발의한 조례  라며   년 수도권  매립지    종료를 위해   인천   이 선도적으로 쓰레기 배출을    ","http://www.joongboo.com/news/articleView.html?idxno=363406680","Tue, 17 Mar 2020 19:06:00 +0900","매립지"
"<b>인천</b>시 수도권<b>매립지</b> 2016년 사용 종료 원칙 고수(종합)","분주한 수도권  매립지       인천    연합뉴스  윤태현 기자     인천   시가 년 수도권  매립지    사용을 종료한다는 기존 원칙을 고수한 가운데 일 오전   인천   시   서구    수도권  매립지   에서 근로자들이 수도권에서 수집한 쓰레기를    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0007280735","Wed, 03 Dec 2014 15:15:00 +0900","매립지"
"국내 유일 '국가드론인증센터', <b>인천</b> 수도권<b>매립지</b>에 들어선다","우리나라 최초의 국가드론인증센터가   인천    수도권  매립지   에 들어선다    인천   시는 국토교통부 산하    이제 시는 년까지 억 원을 들여   서구    수도권  매립지   에 드론인증센터를 조성하게 된다  이곳에서는 천  규모의    ","http://www.joongboo.com/news/articleView.html?idxno=363365457","Wed, 09 Oct 2019 22:33:00 +0900","매립지"
"[<b>인천</b>소식] 성폭행범 검거 도운 <b>서구</b> 관제센터 요원에 표창","  인천   시   서구   는 일 통합관제센터에서 근무하는 모니터링 요원 김선영  씨가 성폭행범 검거에 기여해 경찰    수도권  매립지   관리공사  한국환경산업기술원 등이다  이번 협약에 따라   서구   와 개 기관은 환경보전 개선    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011084816","Tue, 17 Sep 2019 13:35:00 +0900","매립지"
"<b>인천</b> 자체<b>매립지</b> 해법찾기 토론회 25일 개최","함께    인천    자체  매립지    조성의 필요성 및 추진방안 이란 주제로 시민  전문가 및 각계각층의 의견을 청취하고    토론회의 좌장은 인하대학교 부총장인 원혜욱 법학전문대학교 교수가 맡고  토론자로는 백진기   서구   오류지    ","http://www.incheonnews.com/news/articleView.html?idxno=118066","Mon, 22 Jul 2019 10:09:00 +0900","매립지"
"총선 앞두고 '대체<b>매립지</b> 발표 연기' 논란","  인천 서구   에 위치한 수도권  매립지    천만  는 년 폐기물 반입을 시작해 년 월 일부로 종료될 예정이었으나 총 개 구역 중 개 구역만 사용해 여유 공간이 충분하고  대체할 부지도 없어 사용 기간이 연장됐다     ","http://www.kyeongin.com/main/view.php?key=20190317010006707","Sun, 17 Mar 2019 22:26:00 +0900","매립지"
"수도권<b>매립지</b>관리공사 미세먼지 저감 협약 체결‘지역환경 개선 앞장’","수도권  매립지   관리공사 미세먼지 저감 협약 체결 지역환경 개선 앞장  수도권  매립지   관리공사는 일   인천 서구   청 대회의실에서   서구   청 등 개 기관과  기업체 미세먼지 저감을 위한 자발적 협약 을 체결했다  이날    ","http://www.viva100.com/main/view.php?key=20200218010006401","Tue, 18 Feb 2020 16:02:00 +0900","매립지"
"&quot;<b>매립지</b> 종료 <b>서구</b> 주민 고통 끝내야&quot;","신 후보는 이날 보도자료를 내고   예정대로 수도권   매립지   는 년 종료해야 하고   인천   지역 쓰레기는 매립장 대체 부지를 찾아 처리하면 된다  며   쓰레기매립장 때문에 년간 희생하고 고통받아온   서구    주민들은 이제는    ","http://www.kihoilbo.co.kr/news/articleView.html?idxno=857011","Tue, 17 Mar 2020 21:40:00 +0900","매립지"
"'수도권 <b>매립지</b> 4자회의' 또 연기...&quot;대체<b>매립지</b> 조성 힘들다&quot;","  인천 서구   에 있는 수도권 쓰레기  매립지     매립장   사진 그린포스트   환경부와 수도권 개 시도의  수도권   매립지    자회의 가 다음 달로 또 연기되면서 사실상   대체  매립지    수도권 조성이 무산되는 것 아니냐  는 우려의    ","http://www.greenpostkorea.co.kr/news/articleView.html?idxno=111556","Sat, 30 Nov 2019 11:28:00 +0900","매립지"
"[티브로드]&lt;<b>인천</b>&gt; [4.15 총선]<b>매립지</b> 사용 종료·서울5호선 검단 연장 '이구동...","더불어민주당 신동근 후보는   매립지    기한을 연장했던 전   인천   시장을 비판하며  재선에 성공해   매립지    문제를 매듭 짓겠다고 강조했습니다   신동근   더불어민주당   서구   을 후보    년에 아시다시피 종료됐어야 했는데    ","http://ch1.tbroad.com/content/view?parent_no=24&content_no=58&p_no=100191","Fri, 27 Mar 2020 20:10:00 +0900","매립지"
"<b>인천 서구</b> '폐기물 자체처리' 준비… 타 군·구 긴장하나","  서구   가 발 빠르게 움직인 배경은   서구   에 있는 수도권  매립지   와 청라 소각장이   인천   시가 추진하는  자원순환 정책 대전환 의 중심에 있기 때문이다    인천   시는 년 수도권  매립지    종료를 위해서는 노후화된 청라 소각장의    ","http://www.kyeongin.com/main/view.php?key=20191021010007130","Mon, 21 Oct 2019 21:54:00 +0900","매립지"
"이선구 경기도의원 &quot;경기도만의 쓰레기 <b>매립지</b> 필요하다&quot;","이선구 경기도 의원  부천시  년부터 년까지   인천   의   서구    쪽에   매립지   를 조성해서 년까지   매립지   를 쓰겠다고 조성을 했었거든요  쓰다 보니 약 년 정도 쓰다보니  계획했던 것보다  전체 예상했던 양의 반    ","http://www.kfm.co.kr/?r=home&m=blog&blog=news&front=list&uid=9341007","Sat, 15 Jun 2019 11:45:00 +0900","매립지"
"한화, <b>인천</b> 미세먼지 유입 길목에 '태양의 숲' 조성","한화그룹은 지난 일   인천   시   서구    수도권 제   매립지    내 한화 태양의 숲 호 조성 사업 현장에서 임직원과 일반시민 등 여 명이 참여한 가운데 미세먼지 방지 숲 조성을 위한 식수 행사를 진행했다고 일    ","http://www.seoulfn.com/news/articleView.html?idxno=323268","Sun, 28 Oct 2018 17:02:00 +0900","매립지"
"수도권<b>매립지</b> 나들이 명소 변신 이유를 알고보니","수도권  매립지   는 서울 경기   인천    개 시도의 폐기물을 처리하는 광역폐기물매립장이지만  수도권    특히 올 월에는 드림파크  캠페인을 통해 온실에서 재배된 공기정화식물을   인천 서구    소재 개 초등학교에 기부해    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=005&aid=0001265340","Wed, 04 Dec 2019 14:27:00 +0900","매립지"
"[415 총선 <b>인천</b>격전지-<b>서구</b>을] 막판 보수 단일화…선거판 흔들 태풍인가 찻잔...","    인천   일보   신동근 후보 자체  매립지    조성 년 운영 종료 박종진 후보 헌재에 매립종료 헌법소원심판 청구   인천 서구   을은 이번 선거에서 더불어민주당과 미래통합당 간 맞대결로 눈길을 끌고 있다     ","http://www.incheonilbo.com/news/articleView.html?idxno=1033751","Mon, 13 Apr 2020 20:56:00 +0900","매립지"
"<b>인천</b>시 <b>서구</b>, 수도권<b>매립지</b> 사용종료 폐기물 감량 중점추진 '클린 <b>서구</b>' 기틀...","쓰레기가 줄고 있는   서구    클린  서구   추진단발대식   인천 서구    환경문제는 그동안 나쁨이었다    서구   에는 수도권  매립지   를 비롯한 산업단지  발전소와 아스콘 공장 등 유해환경사업장이 위치한 열악한 상황과 환경 분야의    ","http://www.ilyoseoul.co.kr/news/articleView.html?idxno=318595","Thu, 27 Jun 2019 11:36:00 +0900","매립지"
"수도권<b>매립지</b>관리공사, 협업 우수사례 공모 대통령상 수상","업무담당자 정은경 계장은  이번 수상은 공사    인천   시 및   서구   청 관계자  지역주민 등 많은 분들이 함께 노력한 결과 라며  앞으로도 수도권  매립지    야생화단지가 시민들에게 더욱 사랑받을 수 있도록 최선을    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=005&aid=0001270305","Thu, 19 Dec 2019 17:40:00 +0900","매립지"
"쇳가루 공포 떠는 <b>인천</b> 사월마을, 71%는 못살 곳에 산다","  인천   시   서구    왕길동 사월마을에서 년 이상 살아온 권순복  여 씨는 심각한 피부질환을 앓고 있다  많이    주민들은 년 마을에서 남서쪽으로 약   떨어진 곳에 수도권 쓰레기   매립지   가 들어서면서부터 질병을    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=025&aid=0002954069","Wed, 20 Nov 2019 00:04:00 +0900","매립지"
"&quot;수도권<b>매립지</b> 연장 검토&quot; ... 박종진 후보 발언 논란","이 중 논란이 되는 부분은 박 후보의 발언 중     인천   의 쓰레기는   서구   을 지역구 현 수도권  매립지    에서 받을 용의가 있다  와   수도권  매립지   를 계속 쓰는 것을 의논하고 검토하겠다   라는 발언이다  박 후보의 이 발언은     ","http://www.incheonin.com/news/articleView.html?idxno=72022","Tue, 17 Mar 2020 15:10:00 +0900","매립지"
"수도권 쓰레기<b>매립지</b> 주변 악취 민원…<b>매립지</b>공사, 원인조사","수도권  매립지   관리공사가 쓰레기  매립지    주변   인천   시   서구   에서 악취 민원이 끊이지 않자 주변 지역 악취 현황 조사에 나섰다    매립지   공사는  수도권  매립지    주변지역 악취발생시설 조사 기초연구 용역 을 발주했다고 일    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0010512927","Fri, 07 Dec 2018 14:43:00 +0900","매립지"
"<b>인천 서구</b> 주민 &quot;2016년 <b>매립지</b> 사용 종료 위해 투쟁&quot;","  인천 서구    주민   년   매립지    사용 종료 위해 투쟁    일 오전   인천   시   서구      서구   청 브리핑실에서 구민들로 구성된  매립종료   인천   시민 투쟁위원회  회원들이 수도권  매립지    년 사용 종료를 위해 투쟁을 결의하는    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0007301434","Mon, 15 Dec 2014 11:33:00 +0900","매립지"
"자원순환 도시 <b>인천</b>, 친환경 자체 <b>매립지</b> 조성 박차","   인천   시 제공   인천   시는 일  자원순환 선진화 및 친환경 자체   매립지    조성 연구용역 착수보고회 를 개최했다  이날 보고회에는 시민  시민사회 환경단체  시의회 의원  클린  서구   환경시민위원회  자원순환협의회 등 여    ","http://www.kgnews.co.kr/news/articleView.html?idxno=562291","Mon, 30 Sep 2019 20:42:00 +0900","매립지"
"수도권<b>매립지</b> 쇳가루마을 인근에 들어서는 대규모 아파트단지 환경보완 대책 ...","또     인천서구   에 약 만여 세대 분양을 준비하고 있는 도시개발이 한들지구와 검단구역 아파트를 비롯한 주택개발 프로젝트를 진행하고 있다  며   시민 모두가 쾌적한 환경에서 살 수 있는 명품아파트 건설을 위한    ","http://www.incheonnews.com/news/articleView.html?idxno=122302","Tue, 31 Mar 2020 16:10:00 +0900","매립지"
"수도권<b>매립지</b> 사용 연장…대체<b>매립지</b> 조성 전제(2보)","  매립지    자협의체는   매립지    사용 종료 시점을 합의문에 적시하진 않았지만    인천   시   서구   에 있는 현   매립지    중  공구를 추가 사용하기로 합의했다   공구는 만  규모로 현재 매립방식으로라면 년  직매립 제로    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0007690268","Sun, 28 Jun 2015 09:04:00 +0900","매립지"
"쇳가루 날리는 <b>인천</b> 사월마을 세대 10곳 중 7곳 '주거 부적합'","환경부 소속 국립환경과학원은 일   인천 서구    사월마을 내 왕길교회에서 건강 영향 조사에 대한 주민 설명회를 개최하고 이런 조사 결과를 발표했다  년 마을 인근에 수도권 쓰레기   매립지   가 생기고 주민들이    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011223298","Tue, 19 Nov 2019 19:00:00 +0900","매립지"
"대체 <b>매립지</b> 후보 공개 또 연기... 우려 커지는 수도권 쓰레기 대란","년 사용 종료 예정인   인천 서구   의 수도권 쓰레기   매립지   를 대체할 장소 선정이 미뤄지면서 자칫 쓰레기 대란이 발생할 수 있다는 우려가 커지고 있다  일 수도권  매립지   관리공사 등에 따르면 서울ㆍ  인천   ㆍ경기 수도권    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=469&aid=0000379477","Wed, 10 Apr 2019 17:55:00 +0900","매립지"
"영종총연 &quot;쓰레기<b>매립지</b> 후보지역서 영종 제외하라&quot;","그 어떤 물리적 충돌을 두려워하지 않고 끝까지 싸우겠다 고 밝혔다  한편 정부는   인천 서구    수도권  매립지    종료에 앞서 대체 부지를 조성할 예정이다    인천   시는   서구    수도권  매립지    운영을 년 종료할 방침이다  이종일","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=018&aid=0004338815","Tue, 26 Mar 2019 15:45:00 +0900","매립지"
"&quot;비리 전력 주민대표…<b>매립지</b>공사 위원 위촉 거부는 정당&quot;","당시   매립지   공사는   인천   시   서구   의회에 주민지원협의체 위원 추천을 요청했고   서구   의회는 각 동장 등에게 주민대표 선출을 요청했다  씨는   서구    한 아파트 단지에서 주민대표로 선출돼   인천   시   서구   의회의 추천을    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0010072005","Tue, 08 May 2018 15:08:00 +0900","매립지"
"<b>인천</b>시, 친환경 자체<b>매립지</b> 조성 준비한다","  인천   광역시 시장 박남춘 는 일   인천   시청 공감회의실에서 시민  시민사회 환경단체  시의회 의원  클린  서구   환경시민위원회  자원순환협의회 등 여명이 참석한 가운데  자원순환 선진화 및 친환경 자체   매립지    조성    ","http://ilyo.co.kr/?ac=article_view&entry_id=348911","Mon, 30 Sep 2019 22:08:00 +0900","매립지"
"[현장르포]'주거지역 부적합' 판정받은 <b>인천</b> 사월마을","  인천   녹색연합 관계자는   년대   서구   에 수도권  매립지   가 조성되면서 인근에 순환골재업체 등 건설 폐기물 업체들이 난립하기 시작했다  며   사월마을의 문제는 예견돼 있었지만    인천   시와   서구   는 근본적인 대책 마련을    ","http://www.kyeongin.com/main/view.php?key=20191119010006225","Tue, 19 Nov 2019 22:26:00 +0900","매립지"
"서울시의회 환경수자원위원회, 수도권<b>매립지</b>관리공사 현장방문","서울시의회 환경수자원위원회 김태수 위원장 더불어민주당  중랑 을 비롯한 위원들은 지난 제회 임시회기간 중인 일   인천   시   서구   에 위치한 수도권  매립지   관리공사를 방문하여 서울시를 포함한 개 시 도의    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0002994067","Thu, 25 Apr 2019 10:21:00 +0900","매립지"
"이재현 <b>인천 서구</b>청장 후보 &quot;쓰레기<b>매립지</b> 조속히 종료해야&quot;","  인천 서구    수도권  매립지   는 애초 년 말 사용이 종료될 예정됐지만 유정복 시장 등이 참여한 자 협의 결과에 따라    매립지      구역 에 한해 사용이 연장됐다  수도권  매립지    주변은 현재 비산먼지  악취 등으로 주민    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004104658","Thu, 17 May 2018 19:21:00 +0900","매립지"
"[총선중계탑] 이행숙 <b>인천 서구</b>을 예비후보 &quot;수도권<b>매립지</b> 종료 최우선&quot;","이행숙 자유한국당   인천 서구   을 국회의원 예비후보는 지난 일 수도권  매립지    종료 주민대책위원회와 수도권  매립지    종료를 위해 서로 노력하기로 협약식을 체결했다고 일 밝혔다  협약식에는 위원회와 검단주민총연합회    ","http://www.joongboo.com/news/articleView.html?idxno=363399463","Sun, 16 Feb 2020 17:10:00 +0900","매립지"
"<b>인천</b> 시민단체, '수도권<b>매립지</b>' 환경부 압박 수위 올려","  인천   경실련은   환경부가   인천   시민과   서구    주민에게  수도권  매립지   의 년 사용 종료 에 대한 확신을 줘야 한다  며   자 회의 재개만이 능사가 아니다  쟁점 사항들에 대한 환경부의 진정성 있는 태도 변화가 관건이다     ","http://www.incheontoday.com/news/articleView.html?idxno=116540","Mon, 09 Sep 2019 17:45:00 +0900","매립지"
"박남춘 시장 '대체<b>매립지</b> 답 찾기' 일본행","  인천   시는 주민 환경 피해를 고려해 오는 년   인천   시   서구    백석동 현 수도권 쓰레기   매립지    운영을 중단한다고 선언했지만 년 이후 사용할 대체  매립지   를 확보하지 못해 쓰레기 대란이 우려되고 있다  서울   인천       ","http://www.kgnews.co.kr/news/articleView.html?idxno=549577","Sun, 19 May 2019 20:39:00 +0900","매립지"
"한화그룹, 중국 미세먼지 막기 위해 <b>인천</b>에 ‘태양의 숲’ 조성","한화그룹은 일   인천 서구   의 수도권 제  매립지   에서  한화 태양의 숲 호  미세먼지 방지숲  조성을 위한 나무심기 행사를 개최했다고 일 밝혔다  이날 행사에는 한화그룹 임직원들과 일반 시민 등 여명이 참여했다     ","http://www.businesspost.co.kr/BP?command=article_view&num=100369","Sun, 28 Oct 2018 18:39:00 +0900","매립지"
"<b>서구</b> 주민들 “수도권<b>매립지</b> 대체지 선정 서둘러야”...<b>인천</b>시 “대체<b>매립지</b> ...","  인천 서구    주민들이 수도권  매립지    대체부지 용역 결과를 공개하고 자체  매립지    용역에 착수할 것을 촉구했습니다    인천   시는 대체  매립지    용역 결과는 공개할 수 없지만  이와 상관없이 자체  매립지   를 추진하기로 했습니다     ","http://www.ifm.kr/post/260141","Thu, 04 Jul 2019 19:05:00 +0900","매립지"
"<b>인천</b>시, ‘수도권 <b>매립지</b> 환경부가 주도’ 촉구","허 부시장은 이와 함께 현재   인천   시   서구   에 있는  수도권 쓰레기  매립지    가  매립장을 끝으로 반드시 오는 년 월까지만 사용해야 한다며 지난 년 월 환경부와 서울   인천    경기도 등 자 협의에서 단서 조항을    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=056&aid=0010692727","Thu, 18 Apr 2019 11:57:00 +0900","매립지"
"'쓰레기 대란' 막았다…수도권 <b>매립지</b> 연장 합의","  기자     인천   시   서구   의 수도권 쓰레기   매립지   입니다  서울과   인천     경기도에서 배출된 쓰레기를 하루 평균 천 톤가량 처리하는 세계 최대 규모의   매립지   입니다  내년 말 사용 종료 기한을 앞두고 협의를 계속해 온    ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=055&aid=0000322415","Sun, 28 Jun 2015 21:06:00 +0900","매립지"
"<b>서구</b>, '최첨단 · 고부가가치 자원순환 플랫폼' 구축 나서"," 클린 도시 를 표방하는   인천 서구   가 최첨단   고부가가치 자원순환 플랫폼 구축의 일환으로 자원순환 선도    현재   서구   는 년 수도권  매립지    종료 선언  청라소각장 노후화 등의 환경적 이슈에 직면해있다  여기에    ","http://www.weeklytoday.com/news/articleView.html?idxno=161437","Wed, 25 Mar 2020 16:59:00 +0900","매립지"
"“<b>매립지</b> 10년 더” 수도권 쓰레기 大亂 피했다"," 동아일보  서울 경기   인천    환경부 연장 합의  년까지 대체지 확보해야  인천       매립지   소유권 등 실리 챙겨  주민들  사용종료 의견 무시  반발 서울과 경기    인천   의 쓰레기를 처리하는 수도권   매립지      인천 서구        ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0002814720","Mon, 29 Jun 2015 03:07:00 +0900","매립지"
"한화그룹, <b>인천</b>에 '태양의 숲' 조성..&quot;중국발 미세먼지 유입 막는다&quot;","지난 일   인천 서구    수도권 제  매립지   에서 열린  한화 태양의 숲 호  미세먼지 방지숲  식수 행사에서 참가자들이 기념촬영을 하고 있다   사진 한화그룹  피  이데일리  채널 구독하고   갤럭시 워치  빡침해소     ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004236641","Sun, 28 Oct 2018 10:52:00 +0900","매립지"
"[티브로드]&lt;<b>인천</b>&gt; 이재현 <b>서구</b>청장 후보 '<b>매립지</b>위원회' 구성 제안","리포트    지방선거의 최대 현안 중 하나로 떠오른 수도권  매립지   공사   인천   시 이관 논란  수도권  매립지    공사 출신으로   서구   청장에 출마한 이재현 예비후보가   매립지    공사 이관 문제에 대한 공식 입장을 밝혔습니다  이    ","http://ch1.tbroad.com/content/view?parent_no=24&content_no=58&p_no=56795","Thu, 17 May 2018 18:44:00 +0900","매립지"
"한화그룹, <b>인천</b> '태양의 숲 7호' 조성…미세먼지 저감 앞장","일   인천   광역시   서구    수도권 제  매립지   에서 진행된  한화 태양의 숲 호 조성 행사 에 참여한 태양의 숲 원정대가 나무를 심고 있다  ⓒ한화그룹   조재훈 기자  한화그룹이 중국발 미세먼지가 수도권으로 유입되는    ","http://www.ebn.co.kr/news/view/959736","Sun, 28 Oct 2018 11:23:00 +0900","매립지"
